"biosum_plot_id","statecd","invyr","unitcd","countycd","plot","measyear","measmon","measday","elev","fvs_variant","half_state","subplot_count_plot","gis_yard_dist","gis_protected_area_yn","gis_roadless_yn","all_cond_not_accessible_yn","plot_accessible_yn","num_cond","one_cond_yn","lat","lon","macro_breakpoint_dia","merch_haul_cost_id","merch_haul_cost_psite","merch_haul_cpa_pt","chip_haul_cost_id","chip_haul_cost_psite","chip_haul_cpa_pt","biosum_status_cd","gis_status_id","idb_plot_id","cn"
"120160606060230074489000",6,2016,1,23,74489,2016,6,29,1500,"NC","CA        ",NA,5075,"N","N","N","Y","1","Y",41.139815,-123.941563,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933273489998                   "
"120160606060230075235000",6,2016,1,23,75235,2016,7,29,300,"NC","CA        ",NA,100,"N","N","N","Y","2","N",40.853476,-124.059787,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935528489998                   "
"120160606060230079944000",6,2016,1,23,79944,2016,8,17,3300,"NC","CA        ",NA,1844,"N","N","N","Y","2","N",40.547379,-123.673261,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935370489998                   "
"120160606060230080956000",6,2016,1,23,80956,2016,11,10,3500,"NC","CAMIX     ",NA,2050,"N","N","N","Y","2","N",41.333395,-123.661461,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936719489998                   "
"120160606060230082864000",6,2016,1,23,82864,2016,7,31,500,"NC","CA        ",NA,482,"N","N","N","Y","2","N",40.647715,-124.152878,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934630489998                   "
"120160606060230083550000",6,2016,1,23,83550,2016,7,27,2300,"NC","CA        ",NA,206,"N","N","N","Y","1","Y",41.014346,-123.570536,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936750489998                   "
"120160606060230087241000",6,2016,1,23,87241,2016,10,6,3300,"NC","CA        ",NA,544,"N","N","N","Y","1","Y",40.98319,-123.894445,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934103489998                   "
"120160606060230087267000",6,2016,1,23,87267,2016,10,24,4100,"NC","CA        ",NA,498,"N","N","N","Y","1","Y",41.24724,-123.470121,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936724489998                   "
"120160606060230089793000",6,2016,1,23,89793,2016,10,7,2500,"NC","CA        ",NA,705,"N","N","N","Y","1","Y",40.361938,-123.798853,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933883489998                   "
"120160606060230092710000",6,2016,1,23,92710,2016,7,28,2100,"NC","CA        ",NA,1162,"N","N","N","Y","3","N",40.829073,-123.860822,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934565489998                   "
"120160606060230094574000",6,2016,1,23,94574,2016,6,15,1700,"NC","CA        ",NA,3378,"N","N","Y","N","2","N",40.077973,-123.591942,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934239489998                   "
"120160606060230096491000",6,2016,1,23,96491,2016,8,10,1100,"NC","CA        ",NA,1628,"N","N","N","Y","2","N",40.531309,-123.976809,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934791489998                   "
"120160606060230097630000",6,2016,1,23,97630,2016,8,2,1700,"NC","CA        ",NA,3470,"N","N","N","Y","1","Y",40.369414,-123.963453,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934502489998                   "
"120160606060230098193000",6,2016,1,23,98193,2016,8,16,1100,"NC","CA        ",NA,2548,"N","N","N","Y","1","Y",40.287383,-124.280462,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934218489998                   "
"120160606060230099974000",6,2016,1,23,99974,2016,9,20,3300,"NC","CA        ",NA,718,"N","N","N","Y","1","Y",40.654087,-124.046768,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934155489998                   "
"120160606060250057973000",6,2016,6,25,57973,2016,4,28,700,"CR","CA        ",NA,3129,"N","N","Y","N","2","N",33.056926,-115.047695,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935764489998                   "
"120160606060270057171000",6,2016,6,27,57171,2016,9,14,6900,"WS","CA        ",NA,9722,"N","N","Y","N","2","N",37.327379,-118.241134,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936050489998                   "
"120160606060270058291000",6,2016,6,27,58291,2016,7,27,7900,"WS","CA        ",NA,1582,"N","N","N","Y","2","N",37.051322,-118.060898,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936052489998                   "
"120160606060270058864000",6,2016,6,27,58864,2016,9,12,8500,"WS","CA        ",NA,3747,"N","N","N","Y","1","Y",37.397063,-118.065672,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934983489998                   "
"120160606060270063799000",6,2016,6,27,63799,2016,7,29,6900,"WS","CA        ",NA,4312,"N","N","N","Y","1","Y",37.399732,-117.759187,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934982489998                   "
"120160606060270077617000",6,2016,6,27,77617,2016,7,26,9100,"WS","CA        ",NA,6363,"N","N","N","Y","1","Y",36.907706,-118.057255,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936201489998                   "
"120160606060270083431000",6,2016,6,27,83431,2016,9,13,6500,"WS","CA        ",NA,358,"N","N","N","Y","1","Y",37.313497,-118.537047,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936549489998                   "
"120160606060270083690000",6,2016,6,27,83690,2016,9,27,7500,"WS","CA        ",NA,6376,"N","N","N","Y","1","Y",35.919106,-117.981691,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935139489998                   "
"120160606060270086569000",6,2016,6,27,86569,2016,7,28,8100,"WS","CA        ",NA,3952,"N","N","Y","N","1","Y",37.197854,-118.056128,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936049489998                   "
"120160606060270087369000",6,2016,6,27,87369,2016,7,30,9300,"WS","CA        ",NA,7020,"N","N","N","Y","2","N",37.345137,-118.682269,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936274489998                   "
"120160606060290052552000",6,2016,5,29,52552,2016,8,16,3500,"WS","CA        ",NA,1002,"N","N","N","Y","1","Y",35.519825,-118.700473,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936065489998                   "
"120160606060290057504000",6,2016,5,29,57504,2016,9,28,4100,"WS","CA        ",NA,550,"N","N","N","Y","2","N",35.37492,-118.378499,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934910489998                   "
"120160606060290062816000",6,2016,5,29,62816,2016,6,16,5100,"WS","CA        ",NA,100,"N","N","N","Y","1","Y",34.824599,-118.96345,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936033489998                   "
"120160606060290062979000",6,2016,5,29,62979,2016,8,28,5100,"WS","CA        ",NA,8224,"N","N","N","Y","1","Y",35.699453,-118.127359,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936358489998                   "
"120160606060290064200000",6,2016,5,29,64200,2016,5,6,2300,"WS","CA        ",NA,1513,"N","N","N","Y","2","N",35.571478,-118.59021,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934811489998                   "
"120160606060290066835000",6,2016,5,29,66835,2016,5,5,6700,"WS","CA        ",NA,4233,"N","N","N","Y","1","Y",35.39793,-118.267213,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934413489998                   "
"120160606060290070559000",6,2016,5,29,70559,2016,5,22,4100,"WS","CA        ",NA,358,"N","N","N","Y","2","N",35.203414,-118.688202,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935803489998                   "
"120160606060290070657000",6,2016,5,29,70657,2016,8,24,6300,"WS","CA        ",NA,4723,"N","N","N","Y","2","N",35.518061,-118.386693,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934767489998                   "
"120160606060290079700000",6,2016,5,29,79700,2016,10,4,4700,"WS","CA        ",NA,12721,"N","N","Y","N","1","Y",35.243614,-118.259114,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934768489998                   "
"120160606060290093679000",6,2016,5,29,93679,2016,5,21,5700,"WS","CA        ",NA,772,"N","N","N","Y","2","N",35.372848,-118.305037,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935118489998                   "
"120160606060290094273000",6,2016,5,29,94273,2016,6,22,6300,"WS","CA        ",NA,431,"N","N","N","Y","2","N",34.864035,-119.101839,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936032489998                   "
"120160606060330070165000",6,2016,3,33,70165,2016,7,14,3100,"NC","CA        ",NA,373,"N","N","N","Y","3","N",38.844304,-122.791696,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935333489998                   "
"120160606060330071123000",6,2016,3,33,71123,2016,5,24,2300,"NC","CA        ",NA,1478,"N","N","N","Y","1","Y",39.299758,-122.993166,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935362489998                   "
"120160606060330072531000",6,2016,3,33,72531,2016,5,25,3100,"NC","CAMIX     ",NA,452,"N","N","N","Y","1","Y",39.436305,-123.017904,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934559489998                   "
"120160606060330073278000",6,2016,3,33,73278,2016,5,11,1300,"NC","CA        ",NA,2251,"N","N","Y","N","2","N",38.804284,-122.632223,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934894489998                   "
"120160606060330074100000",6,2016,3,33,74100,2016,4,26,1500,"NC","CA        ",NA,822,"N","N","N","Y","2","N",38.954899,-122.824575,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935447489998                   "
"120160606060330087550000",6,2016,3,33,87550,2016,5,26,3300,"CA","CAMIX     ",NA,212,"N","N","N","Y","3","N",39.473151,-122.880374,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935317489998                   "
"120160606060350051499000",6,2016,2,35,51499,2016,7,7,5500,"SO","CA        ",NA,851,"N","N","N","Y","2","N",40.988821,-120.86199,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935636489998                   "
"120160606060350052969000",6,2016,2,35,52969,2016,9,22,6900,"SO","CA        ",NA,1018,"N","N","N","Y","2","N",41.168987,-120.262369,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935076489998                   "
"120160606060350053042000",6,2016,2,35,53042,2016,10,11,6500,"SO","CA        ",NA,590,"N","N","N","Y","2","N",41.146513,-120.096592,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936075489998                   "
"120160606060350056562000",6,2016,2,35,56562,2016,9,23,7100,"SO","CAMIX     ",NA,974,"N","N","N","Y","2","N",40.600742,-120.916354,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936751489998                   "
"120160606060350057404000",6,2016,2,35,57404,2016,10,12,5900,"SO","CA        ",NA,509,"N","N","N","Y","1","Y",41.010177,-120.238128,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935077489998                   "
"120160606060350060903000",6,2016,2,35,60903,2016,9,23,6100,"SO","CA        ",NA,3646,"N","N","Y","N","1","Y",40.807612,-120.056627,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933852489998                   "
"120160606060350061031000",6,2016,2,35,61031,2016,7,23,6900,"SO","CA        ",NA,686,"N","N","N","Y","1","Y",40.786056,-121.189806,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936754489998                   "
"120160606060350064772000",6,2016,2,35,64772,2016,8,30,5900,"WS","CAMIX     ",NA,435,"N","N","N","Y","1","Y",40.171622,-120.442407,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936730489998                   "
"120160606060350065971000",6,2016,2,35,65971,2016,9,24,5300,"SO","CA        ",NA,455,"N","N","N","Y","1","Y",40.634508,-120.81091,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936752489998                   "
"120160606060350066588000",6,2016,2,35,66588,2016,5,4,4300,"SO","CA        ",NA,464,"N","N","N","Y","1","Y",40.897644,-121.320569,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936756489998                   "
"120160606060350070284000",6,2016,2,35,70284,2016,9,11,7100,"WS","CAMIX     ",NA,601,"N","N","N","Y","2","N",40.287346,-120.630088,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936731489998                   "
"120160606060350070365000",6,2016,2,35,70365,2016,5,31,5500,"SO","CA        ",NA,278,"N","N","N","Y","1","Y",40.440411,-120.927706,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936733489998                   "
"120160606060350073867000",6,2016,2,35,73867,2016,9,14,6100,"WS","CA        ",NA,131,"N","N","N","Y","1","Y",40.307307,-120.786921,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936732489998                   "
"120160606060350077575000",6,2016,2,35,77575,2016,9,21,5900,"SO","CA        ",NA,1861,"N","N","N","Y","1","Y",40.783662,-120.671598,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934920489998                   "
"120160606060350077804000",6,2016,2,35,77804,2016,7,6,4700,"SO","CA        ",NA,544,"N","N","N","Y","1","Y",40.90874,-121.019622,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936046489998                   "
"120160606060350084615000",6,2016,2,35,84615,2016,9,6,6500,"SO","CA        ",NA,1495,"N","N","N","Y","1","Y",40.729601,-120.98838,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936753489998                   "
"120160606060350086186000",6,2016,2,35,86186,2016,7,5,4300,"SO","CA        ",NA,1019,"N","N","N","Y","1","Y",40.930587,-121.188004,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935286489998                   "
"120160606060350086902000",6,2016,2,35,86902,2016,9,20,5700,"SO","CA        ",NA,521,"N","N","N","Y","1","Y",40.605699,-120.644212,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935172489998                   "
"120160606060350087591000",6,2016,2,35,87591,2016,9,25,6100,"SO","CA        ",NA,1718,"N","N","N","Y","1","Y",40.794134,-120.861188,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936755489998                   "
"120160606060350089867000",6,2016,2,35,89867,2016,5,17,5100,"WS","CA        ",NA,206,"N","N","N","Y","2","N",40.251563,-120.955901,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934200489998                   "
"120160606060350094268000",6,2016,2,35,94268,2016,10,18,5100,"SO","CA        ",NA,1061,"N","N","N","Y","2","N",41.085048,-120.962371,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935867489998                   "
"120160606060350096225000",6,2016,2,35,96225,2016,9,8,5700,"SO","CA        ",NA,467,"N","N","N","Y","2","N",40.586009,-120.968127,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936287489998                   "
"120160606060350099362000",6,2016,2,35,99362,2016,9,9,6900,"SO","CA        ",NA,375,"N","N","N","Y","1","Y",40.483326,-120.803787,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935345489998                   "
"120160606060370057943000",6,2016,6,37,57943,2016,9,20,1900,"WS","CA        ",NA,2686,"N","N","N","Y","3","N",34.2799,-118.221563,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936643489998                   "
"120160606060370071536000",6,2016,6,37,71536,2016,4,21,900,"WS","CA        ",NA,384,"N","N","N","Y","2","N",33.967933,-117.908146,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936351489998                   "
"120160606060370079806000",6,2016,6,37,79806,2016,4,22,5500,"WS","CA        ",NA,140,"N","N","N","Y","1","Y",34.411645,-117.77667,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934419489998                   "
"120160606060370083528000",6,2016,6,37,83528,2016,9,14,2300,"WS","CA        ",NA,501,"N","N","N","Y","2","N",34.164433,-117.713818,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935771489998                   "
"120160606060370084107000",6,2016,6,37,84107,2016,4,25,4100,"CR","CA        ",NA,113,"N","N","N","Y","1","Y",34.445181,-117.910256,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935190489998                   "
"120160606060390051106000",6,2016,5,39,51106,2016,6,1,6100,"WS","CAMIX     ",NA,222,"N","N","N","Y","1","Y",37.420757,-119.414016,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936013489998                   "
"120160606060390058722000",6,2016,5,39,58722,2016,4,19,2300,"CA","CA        ",NA,446,"N","N","N","Y","2","N",37.245749,-119.717179,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935070489998                   "
"120160606060390063821000",6,2016,5,39,63821,2016,4,20,700,"CA","CA        ",NA,933,"N","N","N","Y","2","N",37.128576,-119.869436,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935941489998                   "
"120160606060390066751000",6,2016,5,39,66751,2016,9,8,9500,"WS","CA        ",NA,21434,"N","N","N","Y","1","Y",37.599352,-119.445337,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935935489998                   "
"120160606060390067260000",6,2016,5,39,67260,2016,5,4,6300,"WS","CAMIX     ",NA,508,"N","N","N","Y","1","Y",37.279835,-119.419028,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934654489998                   "
"120160606060390069763000",6,2016,5,39,69763,2016,6,3,6900,"WS","CA        ",NA,1945,"N","N","N","Y","1","Y",37.48353,-119.296952,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933419489998                   "
"120160606060390077211000",6,2016,5,39,77211,2016,9,8,3500,"WS","CA        ",NA,113,"N","N","N","Y","1","Y",37.297714,-119.576353,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934655489998                   "
"120160606060390079129000",6,2016,5,39,79129,2016,6,6,6500,"WS","CAMIX     ",NA,1020,"N","N","N","Y","1","Y",37.458099,-119.581289,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935991489998                   "
"120160606060390083743000",6,2016,5,39,83743,2016,4,27,1100,"CA","CA        ",NA,772,"N","N","N","Y","2","N",37.084876,-119.711865,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933979489998                   "
"120160606060390088388000",6,2016,5,39,88388,2016,6,30,9100,"WS","CAMIX     ",NA,10604,"N","N","N","Y","1","Y",37.629779,-119.122682,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936069489998                   "
"120160606060390091745000",6,2016,5,39,91745,2016,9,7,8900,"WS","CA        ",NA,22221,"N","N","N","Y","1","Y",37.634229,-119.294821,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936648489998                   "
"120160606060410085545000",6,2016,4,41,85545,2016,5,17,700,"NC","CA        ",NA,1313,"N","N","N","Y","1","Y",38.035328,-122.691174,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935626489998                   "
"120160606060430053915000",6,2016,5,43,53915,2016,7,11,8500,"WS","CAMIX     ",NA,21619,"N","N","N","Y","1","Y",37.774118,-119.433035,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936655489998                   "
"120160606060430056491000",6,2016,5,43,56491,2016,7,5,5700,"WS","CAMIX     ",NA,580,"N","N","N","Y","1","Y",37.736541,-119.755259,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936520489998                   "
"120160606060430056537000",6,2016,5,43,56537,2016,6,22,5100,"WS","CAMIX     ",NA,446,"N","N","N","Y","1","Y",37.565714,-119.739334,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936649489998                   "
"120160606060430058004000",6,2016,5,43,58004,2016,9,20,3500,"CA","CA        ",NA,438,"N","N","N","Y","1","Y",37.560161,-120.038363,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933993489998                   "
"120160606060430058153000",6,2016,5,43,58153,2016,7,13,7300,"WS","CAMIX     ",NA,12418,"N","N","N","Y","1","Y",37.796341,-119.613793,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934552489998                   "
"120160606060430066273000",6,2016,5,43,66273,2016,9,20,500,"CA","CA        ",NA,100,"N","N","N","Y","2","N",37.549604,-120.334215,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934554489998                   "
"120160606060430067350000",6,2016,5,43,67350,2016,8,26,2100,"CA","CA        ",NA,2121,"N","N","Y","N","2","N",37.478966,-120.040068,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935166489998                   "
"120160606060430074275000",6,2016,5,43,74275,2016,7,28,7700,"WS","CAMIX     ",NA,18608,"N","N","N","Y","1","Y",37.750869,-119.51983,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935934489998                   "
"120160606060430087149000",6,2016,5,43,87149,2016,6,14,2700,"WS","CA        ",NA,625,"N","N","N","Y","1","Y",37.617937,-119.923453,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936606489998                   "
"120160606060430090288000",6,2016,5,43,90288,2016,9,22,2100,"CA","CA        ",NA,136,"N","N","N","Y","2","N",37.456793,-119.891153,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934759489998                   "
"120160606060430094933000",6,2016,5,43,94933,2016,9,6,7500,"WS","CAMIX     ",NA,18089,"N","N","N","Y","1","Y",37.627355,-119.623166,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933656489998                   "
"120160606060450052495000",6,2016,1,45,52495,2016,9,26,2300,"NC","CA        ",NA,464,"N","N","N","Y","2","N",39.939903,-123.270918,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934337489998                   "
"120160606060450053053000",6,2016,1,45,53053,2016,9,22,2100,"NC","CA        ",NA,263,"N","N","N","Y","1","Y",39.564823,-123.356438,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933298489998                   "
"120160606060450061140000",6,2016,1,45,61140,2016,7,30,700,"NC","CA        ",NA,100,"N","N","N","Y","1","Y",39.379228,-123.619386,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933817489998                   "
"120160606060450065203000",6,2016,1,45,65203,2016,7,27,900,"NC","CA        ",NA,948,"N","N","N","Y","1","Y",39.439455,-123.506783,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934232489998                   "
"120160606060450066400000",6,2016,1,45,66400,2016,9,21,1300,"NC","CA        ",NA,121,"N","N","N","Y","1","Y",39.858813,-123.704424,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935503489998                   "
"120160606060450066729000",6,2016,1,45,66729,2016,7,28,2100,"NC","CA        ",NA,2201,"N","N","N","Y","1","Y",39.703555,-123.683141,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934688489998                   "
"120160606060450071145000",6,2016,1,45,71145,2016,10,12,2700,"CA","CA        ",NA,9269,"N","N","Y","N","1","Y",39.587168,-123.025372,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934558489998                   "
"120160606060450071184000",6,2016,1,45,71184,2016,10,24,500,"NC","CA        ",NA,253,"N","N","N","Y","2","N",39.257962,-123.761783,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934071489998                   "
"120160606060450072583000",6,2016,1,45,72583,2016,4,28,1300,"NC","CA        ",NA,1789,"N","N","N","Y","1","Y",39.12215,-123.134401,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933932489998                   "
"120160606060450073742000",6,2016,1,45,73742,2016,7,29,700,"NC","CA        ",NA,605,"N","N","N","Y","2","N",39.549826,-123.653057,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934231489998                   "
"120160606060450080812000",6,2016,1,45,80812,2016,7,19,5500,"NC","CA        ",NA,723,"N","N","N","Y","1","Y",39.967169,-122.961554,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935840489998                   "
"120160606060450081728000",6,2016,1,45,81728,2016,10,23,3100,"CA","CA        ",NA,648,"N","N","N","Y","2","N",39.662337,-122.91129,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935233489998                   "
"120160606060450088512000",6,2016,1,45,88512,2016,7,20,3300,"NC","CA        ",NA,112,"N","N","N","Y","1","Y",39.775387,-123.104224,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935330489998                   "
"120160606060450088651000",6,2016,1,45,88651,2016,7,14,1900,"NC","CA        ",NA,1881,"N","N","N","Y","2","N",38.956182,-123.428899,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935844489998                   "
"120160606060450089280000",6,2016,1,45,89280,2016,6,16,2900,"NC","CA        ",NA,936,"N","N","N","Y","1","Y",39.468046,-123.181645,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934118489998                   "
"120160606060450091292000",6,2016,1,45,91292,2016,5,10,3700,"NC","CA        ",NA,1651,"N","N","N","Y","2","N",39.923577,-123.569569,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935464489998                   "
"120160606060450097382000",6,2016,1,45,97382,2016,5,2,1300,"NC","CA        ",NA,635,"N","N","N","Y","2","N",38.916025,-123.260795,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933931489998                   "
"120160606060450099114000",6,2016,1,45,99114,2016,6,14,1900,"NC","CA        ",NA,395,"N","N","N","Y","1","Y",39.63078,-123.615505,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934230489998                   "
"120160606060450099391000",6,2016,1,45,99391,2016,9,20,1100,"NC","CA        ",NA,1056,"N","N","N","Y","1","Y",39.869352,-123.875558,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935209489998                   "
"120160606060490051166000",6,2016,2,49,51166,2016,5,10,5700,"SO","CA        ",NA,2016,"N","N","Y","N","1","Y",41.951537,-120.65895,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936426489998                   "
"120160606060490055447000",6,2016,2,49,55447,2016,6,5,6300,"SO","CAMIX     ",NA,672,"N","N","N","Y","1","Y",41.800169,-120.316397,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936413489998                   "
"120160606060490059022000",6,2016,2,49,59022,2016,10,7,7100,"SO","CA        ",NA,722,"N","N","N","Y","2","N",41.309462,-120.269564,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933345489998                   "
"120160606060490059279000",6,2016,2,49,59279,2016,6,1,4500,"SO","CA        ",NA,687,"N","N","N","Y","1","Y",41.752156,-121.258073,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345934267489998                   "
"120160606060490059810000",6,2016,2,49,59810,2016,10,9,4300,"SO","CA        ",NA,1398,"N","N","N","Y","1","Y",41.386416,-121.37524,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936086489998                   "
"120160606060490067052000",6,2016,2,49,67052,2016,6,3,4900,"SO","CA        ",NA,2936,"N","N","Y","N","1","Y",41.749088,-120.814661,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933712489998                   "
"120160606060490069867000",6,2016,2,49,69867,2016,8,28,5100,"SO","CA        ",NA,8934,"N","N","Y","N","1","Y",41.805459,-120.643913,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936480489998                   "
"120160606060490070099000",6,2016,2,49,70099,2016,10,8,7300,"SO","CA        ",NA,3499,"N","N","Y","N","2","N",41.499635,-120.289089,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933332489998                   "
"120160606060490073883000",6,2016,2,49,73883,2016,10,5,4500,"SO","CA        ",NA,677,"N","N","N","Y","1","Y",41.513077,-121.424012,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935268489998                   "
"120160606060490078561000",6,2016,2,49,78561,2016,8,26,6700,"SO","CA        ",NA,1011,"N","N","N","Y","1","Y",41.954365,-120.177524,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345936412489998                   "
"120160606060490080636000",6,2016,2,49,80636,2016,5,3,4300,"SO","CA        ",NA,100,"N","N","N","Y","1","Y",41.260764,-121.234578,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345935246489998                   "
"120160606060490082898000",6,2016,2,49,82898,2016,6,4,5100,"SO","CA        ",NA,224,"N","N","N","Y","1","Y",41.604131,-120.935553,24,NA,NA,NA,NA,NA,NA,"1",1,NA,"345933350489998                   "
